Battery Charge (kWh),Battery Discharge (kWh),Battery Reserve (kWh),Expected Shortfall (kWh),Generator Production (kWh),Generator Reserve (kWh),Load Demand (kWh),Solar Curtailment (kWh),Solar Production (kWh),State of Charge (kWh),Time Step
6.840321227142211,12.794375934916365,1.7886376414069136,0.09877670041284428,0.36601899236129576,0.45387877866571974,4.060634208,1.5825203349734438e-9,-1.5825203349734438e-9,49.70397808709923,1
7.462859569424001,12.55508666117808,1.0695297551658178,0.10872593061997081,0.37214354976645064,0.47524026962294136,4.219408109,1.5839392611769182e-9,-1.5839392611769182e-9,44.866362349940964,2
7.465906782980535,12.710074691960935,0.7497798959161927,0.12367703095076046,0.37472450988430056,0.5018112246872529,4.961969356,1.585143544188397e-9,-1.585143544188397e-9,39.884402836415916,3
7.625277423078349,12.642200879276228,0.572548626916851,0.14537098068457865,0.37685871228159323,0.5184509766381263,5.137053824,1.5859998036562988e-9,-1.5859998036562988e-9,35.118325553033074,4
7.799223167011827,12.416893985780902,0.6479963400117686,0.17709845145083528,0.383060676391155,0.5156857739684283,5.161052641,1.5868995714347641e-9,-1.5868995714347641e-9,30.731538275206756,5
7.888735192314145,12.302204032446674,0.7439150170644305,0.22640250947384602,0.39052328928613284,0.5166464526753156,5.426296986,1.5867348166645174e-9,-1.5867348166645174e-9,26.538742877085248,6
9.008083347728206,11.099545416208008,0.8962073121506978,0.3324679493333539,0.4045198067899888,0.5238755492951686,6.200015786,1.2108723819352027,2.4847337314997953,24.55185391203559,7
11.03601257663082,9.201396947278747,1.2173794647241365,0.41092557703770877,0.37334150622140333,0.5574734304602134,8.033416645,2.4012550973885567,10.212218725532658,26.29473875992245,8
14.849733494041418,5.901452700890882,1.4260934417291107,0.4633865402390463,0.36415554145397616,0.5559662112623956,8.068966743,3.3976472843679737,18.17530182038557,34.79560551341616,9
16.58353102666874,4.449227378172035,1.5301266023134863,0.49073539309653746,0.3580760332069371,0.5487895803190513,7.710740108,4.8099736931626005,21.45754828965738,46.32319397948501,10
17.28862201083487,3.8454405458349967,1.5595651868568239,0.5057680471544752,0.347517352219961,0.5402016145476695,7.114797443,7.755910073917359,23.145545341302313,59.094216371226906,11
16.422952647635604,4.455685375926688,2.004946669053958,0.527346772355046,0.3415546645037079,0.5662915055828484,8.88547301,9.176630515103724,23.74335668247761,70.46312027933956,12
15.532170438255216,4.993740470400997,2.1326884467695266,0.5217931846292216,0.342916619803247,0.5660264770335517,9.026922076,9.74973753660263,22.157564299267456,80.47462874879051,13
14.43038220927166,6.284153092048982,2.27852450335253,0.5465318097332952,0.3446421919456292,0.5673642341124296,9.268428339,7.9868394846732365,19.784935761116348,88.21354641014241,14
12.759217554427469,7.571509235946304,2.4180443927091497,0.60533805262039,0.3498932522834329,0.5663188013277491,9.438550076,6.653519283171079,16.313383839521197,93.1418693126924,15
11.73007267656495,8.224418925700476,2.6608758498179936,0.5527540058346285,0.36881124369388724,0.5654026679968389,9.904921441,3.3605707472089144,13.284811215923966,96.47224037601168,16
9.729176309619987,9.903645650674783,2.566003653815136,1.0272448566316312,0.40964102111716066,0.5461087202517821,9.354557774,1.3702007814258792,6.929439436279317,96.30649450200966,17
8.425066428398244,11.031730005937998,2.5283565686689884,1.6730853226957145,0.45722764987444325,0.5311377612584973,9.22444803,0.1838880653465148,0.19802044748859016,93.83016410336423,18
9.383560442449493,11.090813209738227,3.3221669260854543,2.294289076505875,0.5072475888541733,0.5483758967172153,11.91521833,1.6040464375354583e-9,-1.6040464375354583e-9,92.20827397446651,19
8.174568150161551,10.929185379055442,4.796867541149167,3.1043955795140863,0.5447540296551467,0.5797382714192199,15.88198101,1.6031421127426761e-9,-1.6031421127426761e-9,89.59138760704889,20
6.574954403129426,11.666757804038328,6.207768784466169,3.7114314210211394,0.5518244449856327,0.616707320586834,19.38085197,1.6011951139451897e-9,-1.6011951139451897e-9,84.75417437621672,21
5.141976656085833,12.63025113865522,6.086253153715308,1.712643258915871,0.4985491069375181,0.6308788852056262,18.84231053,1.6056289293485208e-9,-1.6056289293485208e-9,77.64031361779924,22
5.177882675568454,13.044017629220834,4.946182611954975,2.341884653458569,0.4416528646963952,0.5816461314292689,14.182495,1.6134731395567658e-9,-1.6134731395567658e-9,70.16748541183902,23
6.311557878247539,12.070356835494957,4.118677371846337,1.010906348819034,0.4173748000382966,0.5106587485591126,9.050987688,1.6190282772307984e-9,-1.6190282772307984e-9,64.69662640245187,24
7.960325281570265,10.26526538417671,3.5369316407743656,0.6840603860570914,0.4073386694305601,0.44921864299739195,4.060634208,1.6233031434149216e-9,-1.6233031434149216e-9,62.506933304966054,25
7.246503635691057,10.36089682241443,4.16052276233329,0.5301053242742935,0.39901449356515306,0.4417253160588862,4.219408109,1.6263344964741094e-9,-1.6263344964741094e-9,59.5482597775639,26
6.333890159869503,10.74223723149561,4.769599088188998,0.43387734937636807,0.38545548271940244,0.446816795268415,4.961969356,1.627533249316541e-9,-1.627533249316541e-9,55.36033005949961,27
