Battery Charge (kWh),Battery Discharge (kWh),Battery Reserve (kWh),Expected Shortfall (kWh),Generator Production (kWh),Generator Reserve (kWh),Grid Import (kWh),Load Demand (kWh),Solar Curtailment (kWh),Solar Production (kWh),State of Charge (kWh),Time Step
6.397828852708841,13.931565881059157,1.7317144782584268,0.28587233374233106,0.7725143516843115,1.0293644654549088,1.066262464098541,3.892483486,2.535169062774943e-14,-2.535169062774943e-14,51.79193647303438,1
7.49593761201761,13.090128373925651,1.1125058048329497,0.30723168527635847,0.812594949426458,1.0630414816273044,1.21704405972502,3.97301733,1.974843474455937e-14,-1.974843474455937e-14,46.47745524922175,2
7.88968943912305,12.811380766924193,0.8306135593394162,0.33453025217414056,0.8326910035942717,1.100854804148106,1.3439414682654052,4.404666059,9.885965736349234e-15,-9.885965736349234e-15,41.80184848781066,3
8.187864581005167,12.577186154878639,0.658802186646157,0.36929965046565566,0.8495493810541621,1.108277314997703,1.4138138233067148,4.530259663,-2.0059345246276117e-15,2.0059345246276117e-15,37.631992992630856,4
8.23027337631166,12.488311612572437,0.7160077577933901,0.4140021358116401,0.8689924281892162,1.101274896204085,1.45964553102425,5.036884463,-1.7753934012986997e-14,1.7753934012986997e-14,33.586856668183124,5
8.211634883727315,12.46547858274595,0.7926433081213444,0.47031609688234755,0.8894867110758613,1.1042223420143695,1.5195736180576822,5.738301168,-3.4687418088092867e-14,3.4687418088092867e-14,29.54570515411542,6
9.032062753973532,11.573205045813445,0.8942714542065114,0.5726081146378832,0.9273664465319091,1.1089421175990946,1.6432269139410434,6.656826109,1.3565144791284869,1.5955905134835335,27.1316199768675,7
10.397036891036622,10.207505892116451,1.117226912126228,0.711973295107061,0.8993406607543687,1.1929867785286674,1.774139527673439,9.947372637,3.6445538731463074,7.335314530460959,27.311674425841662,8
12.725790365161265,8.127339269604812,1.253993160006768,0.7773153131138832,0.8676262439433707,1.1878690818618958,1.6719769584190984,9.784426994,5.3652102952460545,12.78073960293753,31.680202966620293,9
17.108679794448477,4.561961761011398,1.3348458279571485,0.8129958793562319,0.8643230991242119,1.1612048350060935,1.5636903045838328,8.656192911,6.800328176680338,19.984756806151644,43.59958509838552,10
17.52306263614345,4.1723543270446335,1.4570351991569381,0.8304232356651665,0.8590253855322912,1.1664719902152276,1.5889625929327225,9.092088681,7.135010809148902,21.385698159962395,56.282757992029396,11
16.71961211762839,4.738166039849363,1.8471293462276879,0.8461441200308413,0.8493206979191306,1.246423081623622,1.7815983947766845,12.32987813,7.467834537226814,23.430585703868136,67.66513176591947,12
17.62967648376597,4.08171847869086,1.6939951631531682,0.8506321320726887,0.847662715581178,1.178854846806589,1.5920819699220132,9.787916987,8.3347191661536,23.23609519689021,80.53569187074082,13
14.659720781398164,6.439240567254076,2.249705890372798,0.8652471819041546,0.8503125401308597,1.2778867512879628,1.8712056961519055,13.82354352,7.582034120000646,21.309042102479964,88.3451480741777,14
12.994212953687773,7.774515792058019,2.056678125089071,0.8873415251636001,0.8639336182376811,1.2164822368403794,1.7444919277994313,11.68856198,6.731741909305256,16.140719955745094,93.30386037772597,15
10.724560919705443,9.602012438389908,2.212060189219213,0.921758525796599,0.8902170361570739,1.2223977980983194,1.846117837338276,12.28662929,4.776087420259078,11.369654472960498,94.37028143497572,16
9.769724197990211,10.364008047091115,2.107838206055281,0.8731623823209791,0.9304063854004383,1.168438606243342,1.9678935306650691,10.64418331,3.090933411307259,6.187280284125113,93.80571177832987,17
9.719674153371054,10.297837763833591,1.7589125226685747,0.8736723385007693,0.9698525433579858,1.1038173816607064,5.338550548609947,9.367869155,0.8045982681221431,0.8766531143154794,93.25645634839044,18
4.845676049841612,15.066188087110753,2.7806700726998628,0.9106165376785373,0.9475580123785861,1.2999547035290575,1.3881535745249256e-13,12.39465148,-8.245542084260065e-14,8.245542084260065e-14,83.54696991298476,19
12.456148343149051,8.520090155388761,1.450844355561129,0.9186414246185474,1.0445402515880182,0.9759697913908688,15.255945653839895,15.44467842,-6.41152571605074e-14,6.41152571605074e-14,87.28622519135705,20
9.02324015009786,10.813990987718139,2.1665195161881434,0.9468985422877879,1.0015183484272387,1.0952873441290796,12.079568615043085,16.8985169,-7.156399430051346e-14,7.156399430051346e-14,85.58501189561778,21
6.8173864878813095,12.654919797197367,2.997119891892159,1.5991329241000138,0.9529741282753502,1.191501172141722,8.478675252587415,16.47170006,-5.171557372044429e-14,5.171557372044429e-14,80.03935525176753,22
5.515427473887885,13.692678859577493,3.4189498703964074,0.8726180929694345,0.9107439564618403,1.208810974392409,4.028139284516957,13.68607957,-4.562687211462973e-14,4.562687211462973e-14,72.2709664353624,23
6.517918416727614,12.511900313781549,3.5006504538362635,0.7831497999919217,0.8816011394715846,1.09056170992708,1.5975357482305552,8.470248611,-1.2864331141712139e-14,1.2864331141712139e-14,66.57668363316115,24
8.189475159770085,10.655370518664396,2.899720362800604,0.6841670613012771,0.8638207814669688,0.933274693533454,1.1065996662269293,3.892483486,1.6434583236120585e-14,-1.6434583236120585e-14,64.23408304221155,25
7.83299860623209,10.457823345481556,3.473896436394825,0.6129347972290935,0.860414818478828,0.9341085331992371,1.1058519402660387,3.97301733,3.823310746142295e-14,-3.823310746142295e-14,61.74049953992456,26
7.431254991986195,10.369689612993966,4.0258332548890845,0.5979711888867,0.8678130530321317,0.9399835784328318,1.1369102571533118,4.404666059,9.063757727783841e-14,-9.063757727783841e-14,58.94898664996718,27
