Battery Charge (kWh),Battery Discharge (kWh),Battery Reserve (kWh),Expected Shortfall (kWh),Generator Production (kWh),Generator Reserve (kWh),Grid Import (kWh),Load Demand (kWh),Solar Curtailment (kWh),Solar Production (kWh),State of Charge (kWh),Time Step
7.489124890448628,12.117250229711466,1.393240711615016,-5.9095293887196505e-9,-8.404845842443812e-9,-8.258295427945609e-9,-8.574028289174603e-9,3.891376272,-4.006770777125938e-16,4.006770777125938e-16,47.10546705814737,1
7.763784560095367,12.267034891303936,0.8621354874661585,-9.748075769892338e-9,-8.404571958568382e-9,-8.211365576522451e-9,-8.523100726610154e-9,3.858637756,-4.496738512029531e-16,4.496738512029531e-16,42.82737924349922,2
7.5321503162242704,12.66218488944141,0.6385167909909858,-7.099381401980663e-11,-8.404300634670265e-9,-8.15958854925241e-9,-8.468400759466145e-9,3.963242994,-4.140948756544482e-16,4.140948756544482e-16,37.95384639894294,3
7.631976120162369,12.655845455129231,0.5217863541852988,-1.8372264590617334e-9,-8.404033523751984e-9,-8.102442824958695e-9,-8.409493085342675e-9,4.132282962,-4.773092804387028e-16,4.773092804387028e-16,33.18117053072442,4
7.544932778644965,12.685409608363535,0.5748171490685807,-2.913493783932025e-9,-8.404033537522755e-9,-8.10244282483808e-9,-8.409493099251879e-9,4.581515179,-3.3633328748532195e-16,3.3633328748532195e-16,28.29771754249178,5
7.033004411858335,13.122325681974027,0.6355840902768279,-2.8368326821573687e-14,-8.404033537987308e-9,-8.102442824990669e-9,-8.409493102414703e-9,5.162331822,-3.7714530190420095e-16,3.7714530190420095e-16,22.512862335881877,6
9.480520362714552,10.780791259943399,0.7296953872968907,-9.999977422910977e-9,-8.404033540032596e-9,-8.10244282489507e-9,-8.409493103002013e-9,5.899239976,0.08111512321533176,5.313475927321669,21.277604983514475,7
11.587153910660565,8.805852916130409,0.8279699390534693,-6.163827831371731e-14,-8.404033549934843e-9,-8.102442824698256e-9,-8.409493115196834e-9,8.815176394,0.5548029792336209,12.54362340111681,23.919840928318123,8
14.130457439175228,6.342421041383451,0.9288200101580387,-1.1965172069755471e-22,-8.40403355089861e-9,-8.102442824744007e-9,-8.409493115804554e-9,9.263618488,0.7886705390419131,17.907076870749773,31.318475506220313,9
17.440029995021533,3.084550168117567,1.0219718785228227,-5.185587296457821e-32,-8.404033551751509e-9,-8.102442824748462e-9,-8.409493115919142e-9,8.48467442,1.2075500301695286,23.745891712999533,44.95618134177907,10
17.73680318731788,2.8046923786267923,1.0937513070122606,-1.1410952220008181e-35,-8.404033552413991e-9,-8.102442824758403e-9,-8.409493116054592e-9,8.487606357,2.3025854318238643,24.75060354344742,59.141686610035606,11
14.536953585282845,5.907357219553829,1.1413378816514501,-1.1408711359100358e-41,-8.404033552524158e-9,-8.102442824753088e-9,-8.409493116257927e-9,15.40057905,2.537421396600525,25.67789705080251,67.33980315747817,12
17.069907631688572,3.3094110456579435,1.2230479377181338,-1.1408711359100052e-41,-8.404033552793249e-9,-8.102442824761e-9,-8.409493116188635e-9,8.686948972,3.1190652158490444,24.09644723932378,80.41227491420726,13
15.800969239131984,4.659496476489355,1.2815289569935469,-4.404460977031427e-41,-8.404033552652997e-9,-8.102442824763118e-9,-8.409493116205412e-9,9.345073048,2.2313030659198283,21.704638536723767,90.99667403871777,14
11.215200067714612,9.418083220792543,1.2968621192726277,-2.710080657918252e-31,-8.404033552154222e-9,-8.102442824736117e-9,-8.419913200027169e-9,13.98699289,0.99440920172961,17.467059392066965,92.70393504329374,15
9.070112995163141,10.781237306497824,1.3421687049712643,0.002543695187285782,-3.597627761651462e-9,-8.155111404591618e-9,-3.3246686861885424e-17,13.11970489,-8.40949532232571e-9,11.540996087704103,91.07836694752578,16
8.325915837332667,11.286176312499,1.4047610790801823,0.002526566129353853,-3.597627751842993e-9,-8.15511140463957e-9,3.4266038519400186,10.5067569,-8.409493545968871e-9,4.251416499214129,88.26611949611775,17
9.938371323656602,10.59890821652034,1.4817058822369638,0.0023120370457604725,-3.5976277493217973e-9,-8.155111404688054e-9,8.378081255979694,8.918261815,-8.419913200845604e-9,8.419913200845604e-9,87.63860944789722,18
9.43367286155679,9.87405268515451,1.6286037124976154,0.0022952611085143818,-3.597627747877752e-9,-8.155111404655364e-9,10.301032149755795,10.621929,-8.419913200811634e-9,8.419913200811634e-9,87.22024861547938,19
10.212793609926592,9.368143568271368,1.812822540697743,0.002373492674920388,-3.5976277477595877e-9,-8.155111404669266e-9,15.162909637642366,14.19470429,-8.419913200848528e-9,8.419913200848528e-9,88.02266615505184,20
11.069348788126002,8.68102057974154,2.0236365720929603,0.0023413005380736726,-3.597627747662333e-9,-8.155111404678388e-9,19.46476631063764,16.95455871,-8.419913200880321e-9,8.419913200880321e-9,90.29157795301708,21
-9.891666805113521e-9,20.60087447196216,-9.89166680511296e-9,0.0023805333139891496,9.784386538439519e-9,-9.894972588775814e-9,9.891589429983873e-9,20.47695293,-9.898506908458158e-9,9.898506908458158e-9,70.72074719525594,22
7.490855431137557,11.419090181400644,2.3599038412553255,0.0026570878452162328,-3.597627747686821e-9,-8.155111404684132e-9,13.64938810025606,17.43930468,-8.419913200895803e-9,8.419913200895803e-9,66.988924182506,23
5.651125392922209,12.79471288941548,2.497271332963055,0.002670131306178964,-3.597627753456504e-9,-8.155111404651076e-9,3.0639646447710915,10.0685547,-8.419913200588578e-9,8.419913200588578e-9,60.2025160608374,24
