Battery Charge (kWh),Battery Discharge (kWh),Battery Reserve (kWh),Expected Shortfall (kWh),Generator Production (kWh),Generator Reserve (kWh),Load Demand (kWh),Solar Curtailment (kWh),Solar Production (kWh),State of Charge (kWh),Time Step
7.051645489527202,12.509081741899895,1.9249949977395155,0.07683298467897436,0.3143386532581849,0.40898440774270334,3.892483486,3.991709484892026e-13,-3.991709484892026e-13,49.36282933054876,1
7.622090959933275,12.307446400014381,1.191770522036773,0.08231906511055012,0.3181068968448835,0.4246535945431972,3.97301733,3.9899422832316874e-13,-3.9899422832316874e-13,44.91174166247172,2
7.690105499835874,12.388973497932762,0.8643017998896025,0.09345805269446517,0.32269531665307266,0.4408372340892922,4.404666059,3.990410299951766e-13,-3.990410299951766e-13,40.447817064279675,3
7.82240208297084,12.341639345676692,0.6729765133704521,0.11058085273637058,0.32697706632339596,0.4528229357330031,4.530259663,3.991375869122317e-13,-3.991375869122317e-13,36.15454166470912,4
7.715901629908202,12.401835904369486,0.7568535330942863,0.13492881240645765,0.33308120920789597,0.4562825023335617,5.036884463,3.9923431169472854e-13,-3.9923431169472854e-13,31.7029041039709,5
7.542719089060245,12.53235929431602,0.8673035467173724,0.17467702271111854,0.3405186704742184,0.4625921514106748,5.738301168,3.9928548948223113e-13,-3.9928548948223113e-13,26.962745908977915,6
8.370842637312657,11.62941521896443,1.0463940543988501,0.25697975731823836,0.3571443194554556,0.4701799878167389,6.656826109,0.854890923772037,1.9794950630683223,23.867101956408728,7
9.954496603958814,10.018286637216068,1.7345148315103536,0.34190115974429186,0.33815606478319876,0.5190100315012817,9.947372637,1.2547618436658414,9.287270102494602,23.806501424814336,8
12.618316950262203,7.611139268338984,1.8946399276858505,0.3965379906872581,0.3158545948459558,0.5193971110978816,9.784426994,2.1393375529973007,15.283019117254877,28.56332022264139,9
17.250635787579448,3.718502183024805,1.8248772202364023,0.428504821904106,0.3143458153336641,0.5006680370838629,8.656192911,2.638402198755813,23.078592868040168,41.418847146968304,10
17.46135667779459,3.4612114260295708,2.026370600624542,0.4434665576729568,0.31197683936695614,0.5056971832309626,9.092088681,3.3012552679414924,24.082153533272987,54.71898513614507,11
16.50210181667345,4.179864454570373,3.0865145400076037,0.4603363298366366,0.304596276278552,0.5501290800690545,12.32987813,3.8108727712641937,25.85543298887581,66.425110630143,12
17.53523945000433,3.4019944943122664,2.3641603155738133,0.4553993364425401,0.30479800504622256,0.5146132291732267,9.787916987,4.9774065569746355,25.334480739613163,79.85169333805045,13
14.53701667283824,5.875710696226109,3.776715867228078,0.47624170294178003,0.30114451648560897,0.5684371076413818,13.82354352,4.376523771670932,23.362483409533993,88.07993401583197,14
13.11870659114163,7.017155823120884,3.1309440913336224,0.5102828285177634,0.3087509091449312,0.5348247286227102,11.68856198,3.8015108522288408,18.15888200543786,93.87640724545167,15
10.941033746646875,8.724990751750525,3.4847195608708286,0.512959596781835,0.32724167747524335,0.5337428502198786,12.28662929,1.8398524165118708,13.662057130679264,95.9816480906032,16
9.334613939550202,10.151760778001664,3.040673111310591,1.1583501053654222,0.3653532076129827,0.5002120257464548,10.64418331,0.9792352198411622,7.928997701094123,95.20535859407433,17
8.68720578927086,10.603570468209464,2.7372810956455167,1.8515642985640757,0.4146701398536761,0.4686191227723657,9.367869155,0.5058973725991744,1.1083119358986346,93.38481214908266,18
5.602256256121393,13.529588495065864,3.4774924298415097,2.4350975874404965,0.3774198815636303,0.5190202319898337,12.39465148,3.9924361321544447e-13,-3.9924361321544447e-13,85.85384652208542,19
9.990154094984236,9.937345714154397,5.195041394476102,3.1611544527434394,0.5491879994863924,0.48035079620494203,15.44467842,3.99210601918268e-13,-3.99210601918268e-13,85.90401448387377,20
7.5148503431029905,11.065007056353947,5.870093939602273,3.523030492929089,0.4949689613387089,0.5135248670426161,16.8985169,3.991949162668392e-13,-3.991949162668392e-13,82.53136560628535,21
5.7805236413906655,12.341740226590922,5.821018154223539,1.7108516426707856,0.4380851747720554,0.5285300497590183,16.47170006,3.991692850446648e-13,-3.991692850446648e-13,76.2982098503451,22
5.140844096725544,13.035412846745658,5.139078772269996,2.549506761303559,0.39360775593273173,0.5063853358527183,13.68607957,3.9911555268582503e-13,-3.9911555268582503e-13,68.798369537826,23
6.399412551145276,11.90943641346824,4.141794087390617,1.0427236630784207,0.37779974816697043,0.44260060548053337,8.470248611,3.9903785272186714e-13,-3.9903785272186714e-13,63.56384686861919,24
7.839723468508602,10.285910961740827,3.491906048612373,0.701691013264178,0.37616714967176307,0.3882469578577276,3.892483486,3.9890371038960373e-13,-3.9890371038960373e-13,61.23996875004857,25
7.226546359837861,10.284329424510625,3.9376357596710094,0.5308849315465987,0.3665701152454096,0.3724313277363296,3.97301733,3.987420179404682e-13,-3.987420179404682e-13,58.335074838609444,26
6.489699647606992,10.47673235108764,4.437159576689663,0.3853998776571601,0.3508374098878771,0.37136453577077944,4.404666059,3.9864186614701657e-13,-3.9864186614701657e-13,54.547393770302826,27
