Battery Charge (kWh),Battery Discharge (kWh),Battery Reserve (kWh),Expected Shortfall (kWh),Generator Production (kWh),Generator Reserve (kWh),Grid Import (kWh),Load Demand (kWh),Solar Curtailment (kWh),Solar Production (kWh),State of Charge (kWh),Time Step
6.22351996705542,14.238354690155882,1.746977746538893,0.23828397373367916,0.7694496801048967,1.0766083162033513,1.1578299145928288,3.892483486,-1.1706939163710403e-10,1.1706939163710403e-10,52.363167267994875,1
7.403507625406644,13.26278169936909,1.1534804492949364,0.26345680799234145,0.801320531354928,1.1116618505465952,1.2950334368247485,3.97301733,-1.1018098605178979e-10,1.1018098605178979e-10,46.79685689773376,2
7.8621892390514185,12.903567806338938,0.8630343965345091,0.2960831568562067,0.8226144221100928,1.1334428187736951,1.39950996413941,4.404666059,-1.0639043101991466e-10,1.0639043101991466e-10,42.00754725881188,3
8.221909117248272,12.598098589733068,0.6837209944065982,0.3413170057743853,0.8404712301149246,1.1335042002216993,1.4528917218216442,4.530259663,-1.0370929492502901e-10,1.0370929492502901e-10,37.850167259951334,4
8.347825057233688,12.417195852020736,0.752110622190345,0.39632815330770227,0.8599399694605354,1.124033221578703,1.4879006979800713,5.036884463,-1.0281059569602062e-10,1.0281059569602062e-10,33.984265004902426,5
8.348251181027694,12.37336675371025,0.8351091383290398,0.4661561278593515,0.8825455048229611,1.1226557469280956,1.5527771356881626,5.738301168,-1.011747396541351e-10,1.011747396541351e-10,30.16040521085138,6
9.220231950260366,11.428596142688606,0.9499523076216153,0.5644327880408861,0.9089840036412097,1.1318393746646973,1.6563022576285193,6.656826109,1.4980884603285876,1.533347206802535,28.06245922804018,7
10.45235302449119,10.196203069110336,1.2522383407098086,0.7404915426765869,0.8809054035605706,1.1966522181899577,1.7441734207459856,9.947372637,4.123155400631486,7.151770383647882,28.30580168565026,8
12.565985855783776,8.331232989873403,1.388114274286308,0.8333956666853771,0.8393505375863582,1.2015500939981985,1.6103281638026885,9.784426994,6.104790611301068,12.528787758368226,32.32881690826761,9
17.078157998254163,4.706659740030008,1.4332320481593588,0.8719902555720709,0.8339520963210368,1.17938839801975,1.5362728973245467,8.656192911,7.545479377165972,19.95938991688031,44.081740253581835,10
17.524073155994753,4.307801458892133,1.5735610752978577,0.8924881169089329,0.8428822358762452,1.1813383433205493,1.576495994606312,9.092088681,7.847842538821062,21.439291434124762,56.63719836582995,11
16.75781844935243,4.826213200676094,2.0803971852821586,0.9076063943787261,0.8482376021524869,1.2365678327502194,1.7882824522205119,12.32987813,8.137281155131895,23.591459323703624,67.97222335207324,12
17.626222900602432,4.229584680136309,1.8356551544593545,0.8912272896714455,0.8506429781978695,1.183556142969132,1.6249964242753405,9.787916987,9.087881217402384,23.331322347517883,80.69902966151693,13
14.669574111641323,6.508092917816015,2.5352746670937045,0.930190164979638,0.8546197828975624,1.2563878799844315,1.8941809731978092,13.82354352,8.294653510238827,21.372800439337546,88.45243679565233,14
12.892853182135912,7.92368969346182,2.3006091269820828,0.9686833901685252,0.8625283818537355,1.2110660486943712,1.755707483113809,11.68856198,7.430024894939034,16.057079007643125,93.17314210989437,15
10.714752469874618,9.64651596592896,2.518697196351659,1.002095629954825,0.8633490572066143,1.2230065364016045,1.7831760227644926,12.28662929,5.459922650964513,11.11969696618626,94.18796678864389,16
9.992972430374055,10.196891314464928,2.2587887333875765,0.9555506194427023,0.9227200610791665,1.176848999556758,2.216595280197023,10.64418331,3.483187594241551,6.044355631350845,93.99424384875488,17
9.825362615934576,10.279717848869808,1.5829610778489345,0.9759869165968172,0.9730630991476767,1.1199408224177483,5.59093200311367,9.367869155,0.8688591134523692,0.8575718295153615,93.56260637746469,18
4.9113185712336405,15.091051785807004,3.16523904046384,1.006990416796936,0.9673488682281672,1.261092840184688,2.7361150858093336e-12,12.39465148,-9.857050585941344e-11,9.857050585941344e-11,83.89185982361808,19
12.44093583373747,8.587179009418067,1.5728272749649583,1.0073861774901975,1.049323132463583,1.048761244419897,15.573443403577215,15.44467842,-9.419513402726071e-11,9.419513402726071e-11,87.55292880671925,20
9.090192065479458,10.824467387902429,2.098736076722051,1.0262000464995846,1.0255928037049376,1.1107815386836692,12.453866791286444,16.8985169,-9.363619915634911e-11,9.363619915634911e-11,85.9053672504166,21
6.997541279433313,12.59767355670113,2.996496335854641,1.4126420336198846,0.9638591354214526,1.2155591356731252,8.973322947168114,16.47170006,-1.0252776414030698e-10,1.0252776414030698e-10,80.58524158701233,22
5.742117571902799,13.661264820847183,3.5559495482378325,0.9400733383012461,0.9324776285808333,1.1885367856383233,4.565990265667464,13.68607957,-1.015894728992368e-10,1.015894728992368e-10,73.06205170051591,23
6.6611027540109875,12.481680035130907,3.5067927977301108,0.8443817951566174,0.8909721811993535,1.098878083127508,1.8804364390475994,8.470248611,-1.012569628304088e-10,1.012569628304088e-10,67.53250328345216,24
8.263031105150787,10.653819003928746,2.7557370994922827,0.7400636882768509,0.8877860281495868,0.9060478012672554,1.184115876416077,3.892483486,-9.66613550014793e-11,9.66613550014793e-11,65.26125477961276,25
7.883920298823083,10.47808832481915,3.350530305033913,0.6662933718391353,0.885616952712568,0.9201762959240936,1.2044935624327548,3.97301733,-9.318400131089465e-11,9.318400131089465e-11,62.79679515491561,26
7.456162949940235,10.424094423599433,3.9296480222298924,0.632722648765585,0.8784878653273408,0.9350612959481243,1.2259394121353169,4.404666059,-8.406263192326828e-11,8.406263192326828e-11,59.97726025493746,27
