Battery Charge (kWh),Battery Discharge (kWh),Battery Reserve (kWh),Expected Shortfall (kWh),Generator Production (kWh),Generator Reserve (kWh),Load Demand (kWh),Solar Curtailment (kWh),Solar Production (kWh),State of Charge (kWh),Time Step
23.639092649412657,28.01610736388762,4.586001649400993,2.3657515555456923e-10,-7.215209434548099e-9,-6.786780393825114e-9,3.891376272,1.0867253556066707e-10,-1.0867253556066707e-10,133.836580652616,1
24.159095824120104,28.560768874779015,2.876677563473001,-3.31494841092837e-10,-7.2152099697802065e-9,-6.658251609783158e-9,3.858637756,1.730673858859384e-10,-1.730673858859384e-10,129.65499125449,2
24.334526984377074,28.826795778975143,2.1332162866448128,6.926173835937031e-10,-7.215209684242231e-9,-6.5190120937554995e-9,3.963242994,8.071201493102247e-10,-8.071201493102247e-10,125.38733589962185,3
24.377010679059346,29.023341562988925,1.7212902399419812,2.0575398510085485e-11,-7.215209613342992e-9,-6.367664793746431e-9,4.132282962,1.6082319518091932e-10,-1.6082319518091932e-10,120.97332155988873,4
24.100535392196296,29.217570538738844,1.8408998672921764,1.3475561845578324e-10,-7.2152093507685775e-9,-6.36766479374643e-9,4.581515179,7.595613202420389e-11,-7.595613202420389e-11,116.11213817067332,5
23.768973476659347,29.458387815138572,1.966613290311799,1.245124320841658e-10,-7.215209340289596e-9,-6.367664793746431e-9,5.162331822,3.456450661928394e-11,-3.456450661928394e-11,110.70719454911806,6
26.977122669847805,26.319860250821286,2.1208843275638243,1.1451980529611566e-10,-7.215209564626959e-9,-6.367664793746431e-9,5.899239976,0.6160656390387054,7.129799375194297,111.33159384719325,7
30.53752498387317,23.004272502013034,2.289594459977918,7.227912860501882e-11,-7.2152096181431e-9,-6.36766479374643e-9,8.815176394,1.9471770883715216,16.860299083703357,118.48818370496038,8
34.02738690569014,19.79912084287206,2.4601717419303886,6.444399990846175e-11,-7.215209638950424e-9,-6.367664793746431e-9,9.263618488,2.8255076318674917,24.01892495251297,132.00503646463756,9
38.552262601264616,15.675391995637156,2.6351356331248734,5.449203043384468e-11,-7.215209645911764e-9,-6.367664793746431e-9,8.48467442,3.9607613459231352,31.86882973380739,153.73806353998364,10
39.53259969585034,14.715959731807386,2.7915644701477285,8.28301067872504e-11,-7.215209639498391e-9,-6.36766479374643e-9,8.487606357,4.901794412687202,33.942734865603185,177.31387150582444,11
31.634204111809503,11.880387640555623,2.959220141959666,6.620706711563516e-11,-7.2152096420087126e-9,-6.367664793746432e-9,15.40057905,4.783087636407856,35.73009417473733,196.07999715351565,12
39.544317610884654,14.778154594315993,3.094966178489913,5.804705058586495e-11,-7.2152096435314685e-9,-6.367664793746431e-9,8.686948972,5.081913243505014,33.99568945076428,219.60785201925586,13
36.458907269090226,17.59015881502569,3.2313891307926585,6.713293861878738e-11,-7.215209640574542e-9,-6.36766479374643e-9,9.345073048,5.571876753513969,28.796728930541597,237.53316305061716,14
31.341072156408885,21.935999000095478,3.3515382144695605,7.699744221786588e-11,-7.215209638285285e-9,-6.367664793746431e-9,13.98699289,2.4952185965101137,24.012822949626255,246.4679825491149,15
27.380685777771276,25.356940731940337,3.480439948114111,6.831803766110049e-11,-7.215209642660913e-9,-6.36766479374643e-9,13.11970489,0.8548519945197501,15.716375911830928,248.3905403426543,16
23.85224482474845,28.386096606996496,3.6158055592937264,0.001457634225819755,-8.700717503522261e-10,-6.367664793746431e-9,10.5067569,-5.993004315030248e-9,6.104429043997431,244.08338114951866,17
21.42681239077202,30.465430541899135,3.7801988683766083,0.0013338674468236016,-8.700717491571884e-10,-6.36766479374643e-9,8.918261815,-6.061226259872934e-9,6.061226259872934e-9,235.4966939059479,18
20.450232637259496,31.19164461289669,4.0137897281359285,0.0013241890214893137,-8.700717490951598e-10,-6.36766479374643e-9,10.621929,-6.0612262598976005e-9,6.0612262598976005e-9,225.29235252909257,19
18.48740145160099,32.805661049871816,4.25346249852069,0.0013693226174926875,-8.700717492972466e-10,-6.367664793746431e-9,14.19470429,-6.061226259871366e-9,6.061226259871366e-9,211.69000591073527,20
16.924978214322465,34.00141631885933,4.563418339080786,0.001350750230850289,-8.700717496861687e-10,-6.36766479374643e-9,16.95455871,-6.061226259808923e-9,6.061226259808923e-9,195.46738971142523,21
14.952833073712352,35.55370758471902,4.902391472202002,0.001373384461138625,-8.70071750204902e-10,-6.367664793746431e-9,20.47695293,-6.0612262597211215e-9,6.0612262597211215e-9,175.8965589259689,22
16.17440749397523,33.752030346778064,5.7186963228350916,0.0015329352157402358,-8.700717509953309e-10,-6.367664793746431e-9,17.43930468,-6.0612262595809756e-9,6.0612262595809756e-9,159.19781721580623,23
19.51495344501963,29.722505588567675,7.210943909678334,0.0015404602893727044,-8.700717520016756e-10,-6.367664793746431e-9,10.0685547,-6.0612262593990935e-9,6.0612262593990935e-9,149.50064267943557,24
22.098259854827855,26.112669723666542,9.599350986885577,0.0013635364533776534,-8.700717531066466e-10,-6.367664793746431e-9,3.891376272,-6.06122625919778e-9,6.06122625919778e-9,145.6869533040388,25
21.21698283671952,25.197927884821905,11.955351368278748,0.0013554870781913777,-8.700717542266558e-10,-6.367664793746431e-9,3.858637756,-6.061226258992934e-9,6.061226258992934e-9,141.90505550834155,26
20.226241606634428,24.342358319239008,14.185504506757553,0.0016942433093185935,-8.700717554449704e-10,-6.367664793746431e-9,3.963242994,-6.061226258768718e-9,6.061226258768718e-9,137.9947446313672,27
