Battery Charge (kWh),Battery Discharge (kWh),Battery Reserve (kWh),Expected Shortfall (kWh),Generator Production (kWh),Generator Reserve (kWh),Load Demand (kWh),Solar Curtailment (kWh),Solar Production (kWh),State of Charge (kWh),Time Step
23.9463765778635,27.77642689834018,4.504560863500846,2.3657515555456923e-10,-2.191009924615963e-9,-6.786780393825114e-9,3.71310055,-5.751088721250318e-9,5.751088721250318e-9,134.35619682691433,1
24.389907943638057,28.372832198581314,2.808325578249547,-3.31494841092837e-10,-2.19100992467932e-9,-6.658251609783157e-9,3.850246513,-5.751088721239425e-9,5.751088721239425e-9,130.57241878471825,2
24.5711013661071,28.62499657893533,2.076885307590921,6.926173835937031e-10,-2.191009924745493e-9,-6.5190120937554995e-9,3.922147577,-5.7510887212271625e-9,5.7510887212271625e-9,126.72121833253144,3
24.227621032603246,29.18525148393822,1.670931152505543,2.0575398510085485e-11,-2.1910099248111165e-9,-6.36766479374643e-9,4.840740008,-5.751088721214549e-9,5.751088721214549e-9,122.0114694037632,4
23.848805854938664,29.479644488796023,1.784993014225247,1.3475561845578324e-10,-2.191009924885096e-9,-6.36766479374643e-9,5.504500008,-5.7510887211988845e-9,5.7510887211988845e-9,116.66217270159872,5
23.71496215129456,29.53316162030482,1.908164448480702,1.245124320841658e-10,-2.191009925019068e-9,-6.36766479374643e-9,5.692869978,-5.751088721164494e-9,5.751088721164494e-9,111.13488320603896,6
24.9778708955733,28.255587235156998,2.051888376808522,1.1451980529611566e-10,-2.1910099252359845e-9,-6.367664793746432e-9,6.871955753,-5.67166935638852e-9,3.728937144394362,108.02105268343445,7
28.53976402628362,24.869230066477524,2.22016303240636,7.227912860501882e-11,-2.1910099255444435e-9,-6.367664793746431e-9,8.40650595,-5.6716711327453595e-9,12.196015987117743,111.50805994525024,8
33.1750800057095,20.598815747749082,2.398442800430457,6.444399990846175e-11,-2.1910099259053424e-9,-6.36766479374643e-9,8.899747882,-5.67166935638852e-9,21.59798244630982,123.45551099031265,9
37.49680425076276,16.66706940990433,2.5729472584017863,5.449203043384468e-11,-2.1910099262748704e-9,-6.367664793746431e-9,8.537873092,-5.671672909102199e-9,29.484597201308702,143.24375908912813,10
40.41178774517886,14.002926771113675,2.7365629765008115,8.28301067872504e-11,-2.191009926611462e-9,-6.367664793746431e-9,8.002153308,-5.671672909102199e-9,34.55900019686541,168.33217701449007,11
41.30644716676872,13.171159910450625,2.8875882666706465,6.620706711563516e-11,-2.1910099268679424e-9,-6.367664793746431e-9,8.720917636,-5.671672909102199e-9,36.98919708380722,195.06069990799224,12
40.49321414587355,13.894809946392995,3.029828816123069,5.804705058586495e-11,-2.191009927026078e-9,-6.367664793746431e-9,9.809463876,-5.671672909102199e-9,36.53296553073336,220.3291838974988,13
36.71598015463623,17.256290068434087,3.156066453082945,6.713293861878738e-11,-2.191009927025818e-9,-6.367664793746431e-9,13.25056101,-5.671665803674841e-9,32.84490348027712,238.81588947939085,14
30.709126704004795,22.505386894637695,3.2617316054571366,7.699744221786588e-11,-2.19100992667018e-9,-6.36766479374643e-9,18.10402886,-5.67166935638852e-9,26.451437679829215,246.6094422982896,15
27.310354703156108,25.435514652856835,3.3917854869292303,6.831803766110049e-11,-2.1910099240933553e-9,-6.367664793746432e-9,15.91283643,-5.67166935638852e-9,17.9200919621082,248.39054034607392,16
22.86127753004828,29.347526335482062,3.504663278201247,0.001457634225819755,1.0440236743734888,-9.609081743466427e-9,15.58021407,-9.627626695873914e-9,8.181465460333134,242.2286039809118,17
19.798358013649437,32.051787810279365,3.64252645970992,0.0013338674468236016,1.0440236743734888,-9.609081743467769e-9,14.01421239,-9.62762558565089e-9,0.8371152048549166,230.58784567411337,18
18.202666343345793,33.382048990852056,3.842395874060332,0.0013241890214893137,1.0440236743734888,-9.60908174346763e-9,16.10392341,-9.628223805566908e-9,9.628223805566908e-9,216.16743215898242,19
16.185505322401113,35.1045159409132,4.053432057404421,0.0013693226174926875,1.0440236743734888,-9.60908174346708e-9,19.83947905,-9.628223805566411e-9,9.628223805566411e-9,198.19437207139595,20
16.691344425993485,34.282650911630434,4.481499101316613,0.001350750230850289,1.0440236743734888,-9.609081743466084e-9,18.51345079,-9.628223805565512e-9,9.628223805565512e-9,181.48263091004083,21
17.21790215557232,33.34367100757882,5.0511513835639,0.001373384461138625,1.0440236743734888,-9.609081743464827e-9,17.04587092,-9.628223805564375e-9,9.628223805564375e-9,166.16315050063466,22
18.43719540775518,31.59788947097607,5.904845476264898,0.0015329352157402358,1.0440236743734888,-9.609081743463275e-9,14.06639954,-9.628223805562972e-9,9.628223805562972e-9,153.6604911405748,23
20.83713090909203,28.575752192578157,7.3156177305461325,0.0015404602893727044,1.0440236743734888,-9.609081743461416e-9,8.643647509,-9.62822380556129e-9,9.62822380556129e-9,146.308800921263,24
22.787160118964866,25.579270584275324,9.663540055831662,0.0013635364533776534,1.0440236743734888,-9.609081743459371e-9,3.71310055,-9.628223805559438e-9,9.628223805559438e-9,143.65629597921807,25
21.80403043915777,24.73256056103308,12.072651479127238,0.0013554870781913777,1.0440236743734888,-9.609081743457285e-9,3.850246513,-9.628223805557552e-9,9.628223805557552e-9,140.87419236343652,26
20.817291101952808,23.848288714657354,14.379519723217932,0.0016942433093185935,1.0440236743734888,-9.609081743455032e-9,3.922147577,-9.628223805555513e-9,9.628223805555513e-9,137.9947446313672,27
