Battery Charge (kWh),Battery Discharge (kWh),Battery Reserve (kWh),Expected Shortfall (kWh),Generator Production (kWh),Generator Reserve (kWh),Grid Import (kWh),Load Demand (kWh),Solar Curtailment (kWh),Solar Production (kWh),State of Charge (kWh),Time Step
6.556843528568537,10.062243365453332,3.6006912038134877,0.7105021092446095,0.8961459317015952,1.6794355578318856,0.9626539510216977,7.186,-2.7752961435254853e-10,2.7752961435254853e-10,53.07901977227113,1
6.942187746616033,10.372463971381194,2.097079798402969,0.9017070006194272,0.9753725643672085,1.868545958150018,2.956281978754304,9.674,2.441803182303944e-10,-2.441803182303944e-10,49.82025735874423,2
6.90399906662739,9.462313532206847,1.1959290670950513,1.080511534366825,1.0551887410308638,2.028059134616253,4.4999543978185095,10.884,2.412015672192791e-10,-2.412015672192791e-10,47.38985861644374,3
8.075937013287234,6.321771034089501,1.3072067632528368,1.145905852070557,1.0278385375943648,2.1686834740791308,9.190107308347516,11.402,2.583975172529188e-10,-2.583975172529188e-10,49.05631629668159,4
8.632399941588286,7.465234625243252,0.9293801928562093,1.250570554060857,1.135829054533407,1.8709405798007481,8.151745097734608,11.327,1.8158964730202494e-10,-1.8158964730202494e-10,50.165123347209374,5
8.39112826548107,8.614117024565195,0.9061627774877508,1.330789771086082,1.224949886346193,1.639537450911638,5.185779890228148,10.046,-1.8246642852796534e-11,1.8246642852796534e-11,49.95328402607946,6
7.847558747565467,8.454489365875451,1.0544839992585675,1.41528898436198,1.248849567401644,1.6554331333982706,6.3448643957941595,12.063,0.19469019869345539,0.23340930474554683,49.37669993868497,7
7.7100599697570535,8.539397921395114,1.1758774316388763,1.4771852708203193,1.2516664853118804,1.6593405698765722,7.597664864898776,14.997,2.0258427940607335,1.5306761575863623,48.58882888462882,8
7.90864626512276,7.7009967107535635,1.5102880092997466,1.5653195724817486,1.2430171256777005,1.874047803790372,14.032673974569406,22.145,4.937300311389552,3.1636595229177216,48.78609596127955,9
8.646526157776224,7.175561845583148,1.7693220786833443,1.5479931567531313,1.25451879033409,1.6403044124266712,16.300995260220166,24.25,7.954764574806228,4.29546736975599,50.18351205786297,10
8.492077537816554,6.410357972768134,2.7794121266930696,1.55595846327967,1.2310953755387253,1.72740142294123,16.51198567630283,24.779,10.085047575695087,5.2277423550076865,52.16114564465897,11
7.991468368387497,7.8781552537737864,1.9621918650632741,1.5839895425033328,1.3256848649486228,0.9289204547361196,14.951086244969925,26.121,11.027619796021952,5.997568148436829,52.268793103542,12
8.542925781950117,8.532817773856406,1.3137390205588153,1.719656516467863,1.3667364438162073,1.4996457300356754,15.78079017508689,28.077,10.675059514180386,6.7452972026836315,52.27839571123103,13
12.165144117087282,6.610362885977893,1.1899890855134543,1.6254107671109073,1.2934107897698532,1.564555302083665,25.973435496185523,31.198,10.976777807913017,5.521518440005454,57.55543788078494,14
3.664238973732215,5.136521221715703,12.570589668426837,5.560843515585234,1.070600368439763,3.4978554363229812,1.35760911484168e-10,26.595,3.671129925921891,10.489084418598953,56.15676974520063,15
4.182010181622938,8.039770125415062,7.590698715969359,4.513411317535627,1.445990466519999,2.6646256602842358,1.4668557907274898e-10,24.584,2.26590462793728,8.27192930286893,52.49189779859811,16
12.859286723591259,6.112893260160823,1.6654741979285195,1.7644528910546906,1.4330629559382984,1.2544038922614418,23.508814190687744,25.669,3.0956626141472117,3.0623840891676672,58.90097158885702,17
9.021745406507966,7.590328501695872,2.6152228018234642,2.183938521110326,1.5099700336141852,1.851534966621067,20.44150023058572,26.993,0.9298127931560192,1.0131003378363757,60.260817648428514,18
6.242755096178127,11.643697819824053,1.9772498927504254,2.483730840996011,1.6492190722079125,1.418972397264354,14.070297586130197,27.489,-7.747403286038489e-11,7.747403286038489e-11,55.12992206096488,19
8.872224350625789,6.577050615225782,4.798870158773634,2.2594030283312962,1.5243277490307203,1.8084825910243016,24.50050488795679,29.523,-1.2712559377496878e-10,1.2712559377496878e-10,57.31033710959489,20
8.376132673913704,8.38318983041543,3.024076822466951,2.2254138258557785,1.5864549807313761,1.6723327853018712,20.83429856557012,28.134,-1.3067740569250367e-10,1.3067740569250367e-10,57.303632810918245,21
2.7807076607991035,4.626586875768942,15.134882129771807,8.735367825877962,1.6437417438796722,2.6522714480930785,3.3971026565092104e-10,25.888,-9.805996480641592e-11,9.805996480641592e-11,55.5500475566969,22
8.300176445905299,8.450028926653848,3.644625647381071,2.0410320167722444,1.556272176912868,1.6932977339363666,12.017459914532537,18.957,-1.84906622737164e-10,1.84906622737164e-10,55.40768769998578,23
9.4515617399998,7.954239256543525,3.6652708909121765,1.6093920253706213,1.4473151414422731,1.3942680295895382,4.84336112290434,8.92,-2.1063159195751333e-10,2.1063159195751333e-10,56.83014405926924,24
9.450637325558521,8.078090471946988,3.866467892739333,1.4522532035907962,1.3756369547555074,1.3999361114725035,3.4591837356831814,7.186,-1.195209855872051e-10,1.195209855872051e-10,58.1340635702002,25
7.972036069994916,8.296765960017533,5.578363203606727,1.4995287654187688,1.350125345059857,1.3620758036739717,4.154199212441005,9.674,-1.2070422473932172e-10,1.2070422473932172e-10,57.82557017467871,26
7.212579688993146,8.703548696747912,6.019871750688831,1.4748517198052271,1.32121199370978,1.4519337472819303,4.290147921952786,10.884,-1.5900888001698727e-10,1.5900888001698727e-10,56.409149617311684,27
